City,Country,Month,Avg,LowAvg,HighAvg,Lat,Long,Population
Kampala,Uganda,11,49.55146667,-38.856,68.748,0.3136,32.5811,1659600
Kampala,Uganda,12,46.58020161,-5.74,69.348,0.3136,32.5811,1659600
Kansas City,United States,1,29.20707196,3.292307692,50.00769231,39.1239,-94.5541,1636715
Kansas City,United States,2,33.72628837,13.12307692,53.81538462,39.1239,-94.5541,1636715
Kansas City,United States,3,44.21699752,18.52307692,63.93846154,39.1239,-94.5541,1636715
Kansas City,United States,4,55.00679487,33.64615385,71.88846154,39.1239,-94.5541,1636715
Kansas City,United States,5,64.71582363,51.13461538,77.26538462,39.1239,-94.5541,1636715
Kansas City,United States,6,73.36,56.568,83.456,39.1239,-94.5541,1636715
Kansas City,United States,7,78.51277419,68.608,86.708,39.1239,-94.5541,1636715
Kansas City,United States,8,76.62090323,60.116,85.92,39.1239,-94.5541,1636715
Kansas City,United States,9,68.34013333,41.832,80.66,39.1239,-94.5541,1636715
Kansas City,United States,10,56.71729032,40.06,73.808,39.1239,-94.5541,1636715
Kansas City,United States,11,44.24986667,26.236,62.052,39.1239,-94.5541,1636715
Kansas City,United States,12,32.38877419,8.592,53.836,39.1239,-94.5541,1636715
Karachi,Pakistan,1,61.8573201,35.64230769,72.81153846,24.86,67.01,14835000
Karachi,Pakistan,2,64.61171845,51.67307692,70.68846154,24.86,67.01,14835000
Karachi,Pakistan,3,75.82617866,52.3,85.41923077,24.86,67.01,14835000
Karachi,Pakistan,4,84.00333333,66.28461538,89.99615385,24.86,67.01,14835000
Karachi,Pakistan,5,86.48228908,70.76153846,91.78461538,24.86,67.01,14835000
Karachi,Pakistan,6,87.54493333,70.756,93.584,24.86,67.01,14835000
Karachi,Pakistan,7,86.60516129,82.896,89.668,24.86,67.01,14835000
Karachi,Pakistan,8,83.76825806,59.856,87.792,24.86,67.01,14835000
Karachi,Pakistan,9,84.20293333,67.28,89.336,24.86,67.01,14835000
Karachi,Pakistan,10,83.06851613,72.444,88.888,24.86,67.01,14835000
Karachi,Pakistan,11,72.14053333,49.852,82.96,24.86,67.01,14835000
Karachi,Pakistan,12,65.56770565,42.724,75.064,24.86,67.01,14835000
Katmandu,Nepal,1,35.69897436,-20.75,56.30384615,27.7172,85.324,1003000
Katmandu,Nepal,2,40.40635657,-1.103846154,63.11153846,27.7172,85.324,1003000
Katmandu,Nepal,3,41.92555831,-9.815384615,70.23846154,27.7172,85.324,1003000
Katmandu,Nepal,4,58.5124359,-0.3,76.54615385,27.7172,85.324,1003000
Katmandu,Nepal,5,52.07206528,-17.00769231,79.35384615,27.7172,85.324,1003000
Katmandu,Nepal,6,50.54013333,-17.724,80.304,27.7172,85.324,1003000
Katmandu,Nepal,7,54.12051613,2.54,79.128,27.7172,85.324,1003000
Katmandu,Nepal,8,53.94141935,-4.116,78.644,27.7172,85.324,1003000
Katmandu,Nepal,9,57.7152,-18.768,77.172,27.7172,85.324,1003000
Katmandu,Nepal,10,58.21058065,9.664,74.388,27.7172,85.324,1003000
Katmandu,Nepal,11,49.19093333,-13.556,65.944,27.7172,85.324,1003000
Katmandu,Nepal,12,42.45425403,-5.316,58.504,27.7172,85.324,1003000
Kiev,Ukraine,1,24.99913151,-4.880769231,38.12692308,50.4501,30.5234,2884000
Kiev,Ukraine,2,27.93203391,8.596153846,40.26923077,50.4501,30.5234,2884000
Kiev,Ukraine,3,35.74317618,14.65384615,48.74230769,50.4501,30.5234,2884000
Kiev,Ukraine,4,49.93051282,30.93076923,63.41153846,50.4501,30.5234,2884000
Kiev,Ukraine,5,59.96270281,35.88076923,72.26153846,50.4501,30.5234,2884000
Kiev,Ukraine,6,66.3576,50.436,76.792,50.4501,30.5234,2884000
Kiev,Ukraine,7,70.43458065,60.384,79.648,50.4501,30.5234,2884000
Kiev,Ukraine,8,68.20529032,45.236,79.472,50.4501,30.5234,2884000
Kiev,Ukraine,9,57.76973333,35.188,69.376,50.4501,30.5234,2884000
Kiev,Ukraine,10,47.02890323,34.308,60.712,50.4501,30.5234,2884000
Kiev,Ukraine,11,36.54693333,13.8,50.892,50.4501,30.5234,2884000
Kiev,Ukraine,12,27.64461694,-0.044,42.14,50.4501,30.5234,2884000
Knoxville,United States,1,38.89826303,15.54615385,59.39615385,35.9692,-83.9496,586048
Knoxville,United States,2,42.80314039,26.33846154,60.29615385,35.9692,-83.9496,586048
Knoxville,United States,3,50.56054591,22.95,66.15769231,35.9692,-83.9496,586048
Knoxville,United States,4,58.57346154,33.53461538,72.72307692,35.9692,-83.9496,586048
Knoxville,United States,5,67.28542661,48.48461538,77.14230769,35.9692,-83.9496,586048
Knoxville,United States,6,74.90946667,66.4,81.768,35.9692,-83.9496,586048
Knoxville,United States,7,77.64567742,70.816,83.52,35.9692,-83.9496,586048
Knoxville,United States,8,76.94541935,64.22,82.564,35.9692,-83.9496,586048
Knoxville,United States,9,71.3232,53.532,79.02,35.9692,-83.9496,586048
Knoxville,United States,10,60.18193548,45.5,72.212,35.9692,-83.9496,586048
Knoxville,United States,11,48.74826667,34.056,64.028,35.9692,-83.9496,586048
Knoxville,United States,12,41.14116129,21.576,57.464,35.9692,-83.9496,586048
Kuala Lumpur,Malaysia,1,80.2764268,50.59615385,84.36923077,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,2,81.80339617,65.15,85.03076923,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,3,82.15645161,65.37692308,85.93846154,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,4,82.46692308,65.69230769,86.31923077,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,5,82.47957626,66.03461538,86.65384615,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,6,81.66773333,57.676,86.42,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,7,82.64580645,78.316,85.852,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,8,77.14387097,57.148,85.652,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,9,74.6044,50.1,85.052,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,10,74.93277419,70.912,84.856,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,11,73.12466667,56.708,84.324,3.1478,101.6953,8285000
Kuala Lumpur,Malaysia,12,73.84390726,63.272,84.104,3.1478,101.6953,8285000
Kuwait,Kuwait,1,55.61513648,30.82692308,64.9,29.3117,47.4818,4207000
Kuwait,Kuwait,2,59.94555703,40.14230769,69.43461538,29.3117,47.4818,4207000
Kuwait,Kuwait,3,68.6646402,53.83461538,77.98076923,29.3117,47.4818,4207000
Kuwait,Kuwait,4,78.77102564,50.88076923,88.48076923,29.3117,47.4818,4207000
Kuwait,Kuwait,5,90.1511548,61.13846154,99.64615385,29.3117,47.4818,4207000
Kuwait,Kuwait,6,98.9224,78.32,106.636,29.3117,47.4818,4207000
Kuwait,Kuwait,7,100.8322581,50.076,108.308,29.3117,47.4818,4207000
Kuwait,Kuwait,8,101.0850323,72.524,107.536,29.3117,47.4818,4207000
Kuwait,Kuwait,9,94.20773333,64.764,102.528,29.3117,47.4818,4207000
Kuwait,Kuwait,10,81.57419355,40.736,91.528,29.3117,47.4818,4207000
Kuwait,Kuwait,11,67.5276,38.944,79.844,29.3117,47.4818,4207000
Kuwait,Kuwait,12,57.50692742,32.652,68.604,29.3117,47.4818,4207000
La Paz,Bolivia,1,46.82208437,21.66923077,51.47692308,-16.4942,-68.1475,2867504
La Paz,Bolivia,2,46.96341891,27.99230769,50.93076923,-16.4942,-68.1475,2867504
La Paz,Bolivia,3,46.86240695,32.66923077,50.56538462,-16.4942,-68.1475,2867504
La Paz,Bolivia,4,45.63512821,31.65384615,49.12692308,-16.4942,-68.1475,2867504
La Paz,Bolivia,5,42.8935293,28.25384615,47.30384615,-16.4942,-68.1475,2867504
La Paz,Bolivia,6,40.6032,31.512,44.984,-16.4942,-68.1475,2867504
La Paz,Bolivia,7,40.56890323,30.804,44.812,-16.4942,-68.1475,2867504
La Paz,Bolivia,8,42.35032258,27.128,46.908,-16.4942,-68.1475,2867504
La Paz,Bolivia,9,43.89693333,12.028,49.152,-16.4942,-68.1475,2867504
La Paz,Bolivia,10,47.09458065,42.172,50.972,-16.4942,-68.1475,2867504
La Paz,Bolivia,11,47.38026667,21.344,52.852,-16.4942,-68.1475,2867504
La Paz,Bolivia,12,47.33611694,32.808,52.508,-16.4942,-68.1475,2867504
Lagos,Nigeria,1,47.57184751,-27.15454545,77.01363636,6.45,3.4,15279000
Lagos,Nigeria,2,27.90044783,-26.23181818,77.94545455,6.45,3.4,15279000
Lagos,Nigeria,3,15.88431085,-58.45,62.36818182,6.45,3.4,15279000
Lagos,Nigeria,4,31.66893939,-42.61818182,79.00454545,6.45,3.4,15279000
Lagos,Nigeria,5,48.9193774,-10.85909091,85.52272727,6.45,3.4,15279000
Lagos,Nigeria,6,56.9452381,-32.48095238,74.81428571,6.45,3.4,15279000
Lagos,Nigeria,7,58.73302611,-32.45714286,72.51428571,6.45,3.4,15279000
Lagos,Nigeria,8,50.17142857,-15.74285714,79.78571429,6.45,3.4,15279000
Lagos,Nigeria,9,23.87555556,-57.4047619,72.6952381,6.45,3.4,15279000
Lagos,Nigeria,10,39.95278592,-35.54545455,83.00909091,6.45,3.4,15279000
Lagos,Nigeria,11,29.13818182,-34.74545455,76.57272727,6.45,3.4,15279000
Lagos,Nigeria,12,33.87629216,-34.50909091,68.75909091,6.45,3.4,15279000
Lake Charles,United States,1,52.3101737,30.47307692,68.42307692,30.2012,-93.2122,156181
Lake Charles,United States,2,56.02286377,40.76923077,69.45,30.2012,-93.2122,156181
Lake Charles,United States,3,62.15235732,41.44615385,73.16153846,30.2012,-93.2122,156181
Lake Charles,United States,4,67.60384615,43.68846154,76.95384615,30.2012,-93.2122,156181
Lake Charles,United States,5,75.46972705,66.57692308,82.07307692,30.2012,-93.2122,156181
Lake Charles,United States,6,79.9348,67.664,85.268,30.2012,-93.2122,156181
Lake Charles,United States,7,82.43806452,77.24,86.292,30.2012,-93.2122,156181
Lake Charles,United States,8,82.24090323,69.856,87.04,30.2012,-93.2122,156181
Lake Charles,United States,9,78.07373333,56.272,84.324,30.2012,-93.2122,156181
Lake Charles,United States,10,69.824,55.776,79.936,30.2012,-93.2122,156181
Lake Charles,United States,11,60.54573333,44.4,74.108,30.2012,-93.2122,156181
Lake Charles,United States,12,53.41225806,33.492,70.832,30.2012,-93.2122,156181
Lansing,United States,1,24.05632754,1.215384615,44.92692308,42.7142,-84.5601,324286
Lansing,United States,2,26.00399299,5.026923077,43.57307692,42.7142,-84.5601,324286
Lansing,United States,3,34.82940447,12.32307692,55.65,42.7142,-84.5601,324286
Lansing,United States,4,46.51923077,26.45769231,64.73076923,42.7142,-84.5601,324286
Lansing,United States,5,55.47137813,38.53461538,72.7,42.7142,-84.5601,324286
Lansing,United States,6,66.08213333,42.764,80.232,42.7142,-84.5601,324286
Lansing,United States,7,71.70696774,61.572,81.308,42.7142,-84.5601,324286
Lansing,United States,8,69.60425806,53.864,79.676,42.7142,-84.5601,324286
Lansing,United States,9,62.1812,36.892,75.856,42.7142,-84.5601,324286
Lansing,United States,10,50.86735484,37.472,68.12,42.7142,-84.5601,324286
Lansing,United States,11,39.206,24.768,57.004,42.7142,-84.5601,324286
Lansing,United States,12,28.77987097,8.656,46.796,42.7142,-84.5601,324286
Las Vegas,United States,1,49.04702233,33.74615385,57.85384615,36.2333,-115.2654,2104198
Las Vegas,United States,2,53.16136321,42.53076923,62.66538462,36.2333,-115.2654,2104198
Las Vegas,United States,3,60.75508685,42.77307692,72.71538462,36.2333,-115.2654,2104198
Las Vegas,United States,4,67.64615385,48.56153846,81.19230769,36.2333,-115.2654,2104198
Las Vegas,United States,5,77.78893873,62.28846154,89.93461538,36.2333,-115.2654,2104198
Las Vegas,United States,6,86.796,60.292,98.028,36.2333,-115.2654,2104198
Las Vegas,United States,7,93.78025806,84.056,101.492,36.2333,-115.2654,2104198
Las Vegas,United States,8,91.58064516,74.244,98.54,36.2333,-115.2654,2104198
Las Vegas,United States,9,83.4916,65.032,93.132,36.2333,-115.2654,2104198
Las Vegas,United States,10,70.14374194,57.612,82.552,36.2333,-115.2654,2104198
Las Vegas,United States,11,57.52106667,45.588,68.584,36.2333,-115.2654,2104198
Las Vegas,United States,12,47.25935484,33.056,58.472,36.2333,-115.2654,2104198
Lexington,United States,1,33.0898263,3.584615385,57.53846154,38.0423,-84.4587,317110
Lexington,United States,2,36.99227927,17.82307692,57.31538462,38.0423,-84.4587,317110
Lexington,United States,3,45.20086849,16.46538462,63.44230769,38.0423,-84.4587,317110
Lexington,United States,4,54.9375641,28.26153846,70.70384615,38.0423,-84.4587,317110
Lexington,United States,5,64.40595533,39.19615385,76.48461538,38.0423,-84.4587,317110
Lexington,United States,6,71.9604,55.596,81.252,38.0423,-84.4587,317110
Lexington,United States,7,75.86787097,68.296,82.724,38.0423,-84.4587,317110
Lexington,United States,8,74.76012903,53.96,82.168,38.0423,-84.4587,317110
Lexington,United States,9,68.62173333,43.148,78.964,38.0423,-84.4587,317110
Lexington,United States,10,57.55535484,42.308,71.52,38.0423,-84.4587,317110
Lexington,United States,11,45.69653333,29.252,63.312,38.0423,-84.4587,317110
Lexington,United States,12,36.87909677,14.476,56.532,38.0423,-84.4587,317110
Libreville,Gabon,1,74.39242748,50.30384615,83.51538462,0.3901,9.4544,797003
Libreville,Gabon,2,77.41362258,50.69615385,84.41923077,0.3901,9.4544,797003
Libreville,Gabon,3,75.55682382,37.11538462,84.78461538,0.3901,9.4544,797003
Libreville,Gabon,4,65.79410256,16.45,84.41923077,0.3901,9.4544,797003
Libreville,Gabon,5,70.18122733,30.14615385,76.63076923,0.3901,9.4544,797003
Libreville,Gabon,6,61.62293333,27.544,80.968,0.3901,9.4544,797003
Libreville,Gabon,7,68.43006452,46.612,71.888,0.3901,9.4544,797003
Libreville,Gabon,8,66.56735484,40.4,71.704,0.3901,9.4544,797003
Libreville,Gabon,9,68.81666667,41.004,80.176,0.3901,9.4544,797003
Libreville,Gabon,10,70.53612903,39.94,73.916,0.3901,9.4544,797003
Libreville,Gabon,11,70.06773333,33.996,82.04,0.3901,9.4544,797003
Libreville,Gabon,12,75.12364919,41.068,82.792,0.3901,9.4544,797003
Lilongwe,Malawi,1,-17.11733871,-99,32.30625,-13.9833,33.7833,781538
Lilongwe,Malawi,2,-13.55163947,-78.375,43.025,-13.9833,33.7833,781538
Lilongwe,Malawi,3,-25.1687059,-78.33125,20.65,-13.9833,33.7833,781538
Lilongwe,Malawi,4,-21.68145833,-78.68125,31.00625,-13.9833,33.7833,781538
Lilongwe,Malawi,5,-27.77741935,-88.73125,30.825,-13.9833,33.7833,781538
Lilongwe,Malawi,6,-35.978125,-89.05625,-3.44375,-13.9833,33.7833,781538
Lilongwe,Malawi,7,-37.24858871,-89.39375,5.80625,-13.9833,33.7833,781538
Lilongwe,Malawi,8,-11.41397849,-78.11333333,14.69333333,-13.9833,33.7833,781538
Lilongwe,Malawi,9,-8.214888889,-77.42666667,18.52666667,-13.9833,33.7833,781538
Lilongwe,Malawi,10,-21.7311828,-99,20.64,-13.9833,33.7833,781538
Lilongwe,Malawi,11,-6.834,-76.84,34.26666667,-13.9833,33.7833,781538
Lilongwe,Malawi,12,-17.0000672,-87.87333333,31.28,-13.9833,33.7833,781538
Lima,Peru,1,72.28064516,54.06190476,75.7,-12.05,-77.0333,9848000
Lima,Peru,2,73.24441708,47.2047619,76.93809524,-12.05,-77.0333,9848000
Lima,Peru,3,72.72903226,61.54761905,76.49047619,-12.05,-77.0333,9848000
Lima,Peru,4,69.08650794,57.98095238,73.03333333,-12.05,-77.0333,9848000
Lima,Peru,5,65.8546851,55.64285714,69.86190476,-12.05,-77.0333,9848000
Lima,Peru,6,63.21666667,54.7952381,66.55714286,-12.05,-77.0333,9848000
Lima,Peru,7,63.08079877,61.26190476,65.34285714,-12.05,-77.0333,9848000
Lima,Peru,8,61.82826421,53.29047619,63.78571429,-12.05,-77.0333,9848000
Lima,Peru,9,61.5115873,38.04761905,64.08095238,-12.05,-77.0333,9848000
Lima,Peru,10,63.43425499,61.53809524,65.64761905,-12.05,-77.0333,9848000
Lima,Peru,11,65.66111111,55.9,68.23333333,-12.05,-77.0333,9848000
Lima,Peru,12,68.13032258,58.21,72.18,-12.05,-77.0333,9848000
Lincoln,United States,1,24.32717122,-8.496153846,43.42692308,40.809,-96.6788,289490
Lincoln,United States,2,28.89651857,4.342307692,48.02307692,40.809,-96.6788,289490
Lincoln,United States,3,40.2439206,14.62692308,60.76538462,40.809,-96.6788,289490
Lincoln,United States,4,49.82269231,25.98461538,69.89230769,40.809,-96.6788,289490
Lincoln,United States,5,60.9644875,43.01153846,77.38461538,40.809,-96.6788,289490
Lincoln,United States,6,70.74333333,48.324,84.716,40.809,-96.6788,289490
Lincoln,United States,7,78.13019355,66.876,87.832,40.809,-96.6788,289490
Lincoln,United States,8,75.0716129,58.212,85.392,40.809,-96.6788,289490
Lincoln,United States,9,66.7148,39.276,80.812,40.809,-96.6788,289490
Lincoln,United States,10,53.63070968,36.496,71.476,40.809,-96.6788,289490
Lincoln,United States,11,39.914,22.76,57.728,40.809,-96.6788,289490
Lincoln,United States,12,27.53741935,3.64,46.564,40.809,-96.6788,289490
Lisbon,Portugal,1,51.53337469,17.01153846,59.13846154,38.7452,-9.1604,506654
Lisbon,Portugal,2,53.51568302,41.86538462,59.15,38.7452,-9.1604,506654
Lisbon,Portugal,3,56.71215881,32.33461538,64.11923077,38.7452,-9.1604,506654
Lisbon,Portugal,4,59.23871795,35.65769231,68.49615385,38.7452,-9.1604,506654
Lisbon,Portugal,5,63.02171216,33.31923077,75.17307692,38.7452,-9.1604,506654
Lisbon,Portugal,6,68.562,50.148,81.04,38.7452,-9.1604,506654
Lisbon,Portugal,7,71.96116129,53.38,83.504,38.7452,-9.1604,506654
Lisbon,Portugal,8,73.41148387,61.38,83.356,38.7452,-9.1604,506654
Lisbon,Portugal,9,70.41653333,52.128,79.348,38.7452,-9.1604,506654
Lisbon,Portugal,10,65.64064516,52.496,73.452,38.7452,-9.1604,506654
Lisbon,Portugal,11,56.43893333,20.992,65.592,38.7452,-9.1604,506654
Lisbon,Portugal,12,52.35247581,28.4,60.968,38.7452,-9.1604,506654
Little Rock,United States,1,41.93560794,19.95769231,63.45384615,34.7256,-92.3576,439815
Little Rock,United States,2,45.69172509,29.61923077,63.94230769,34.7256,-92.3576,439815
Little Rock,United States,3,53.77965261,31.49230769,69.55769231,34.7256,-92.3576,439815
Little Rock,United States,4,62.5725641,42.85384615,74.71153846,34.7256,-92.3576,439815
Little Rock,United States,5,70.98167589,58.8,79.95769231,34.7256,-92.3576,439815
Little Rock,United States,6,78.02333333,63.484,85.136,34.7256,-92.3576,439815
Little Rock,United States,7,82.14309677,74.356,88.372,34.7256,-92.3576,439815
Little Rock,United States,8,81.16567742,60.068,88.084,34.7256,-92.3576,439815
Little Rock,United States,9,74.84613333,56.996,83.604,34.7256,-92.3576,439815
Little Rock,United States,10,63.48451613,49.264,75.968,34.7256,-92.3576,439815
Little Rock,United States,11,52.2764,37.4,68.412,34.7256,-92.3576,439815
Little Rock,United States,12,43.48580645,23.544,63.152,34.7256,-92.3576,439815
Lome,Togo,1,74.12531017,16.74615385,84.38461538,6.1256,1.2254,1874394
Lome,Togo,2,74.32535998,32.04230769,86.24615385,6.1256,1.2254,1874394
Lome,Togo,3,79.83176179,32.15,86.48846154,6.1256,1.2254,1874394
Lome,Togo,4,79.40346154,24.46153846,86.41538462,6.1256,1.2254,1874394
Lome,Togo,5,74.70214736,16.69615385,85.88846154,6.1256,1.2254,1874394
Lome,Togo,6,69.50413333,34.004,83.288,6.1256,1.2254,1874394
Lome,Togo,7,72.10529032,41.292,80.664,6.1256,1.2254,1874394
Lome,Togo,8,58.91793548,12.892,79.38,6.1256,1.2254,1874394
Lome,Togo,9,66.94093333,13.368,81.448,6.1256,1.2254,1874394
Lome,Togo,10,73.22,35.044,83.044,6.1256,1.2254,1874394
Lome,Togo,11,67.47013333,15.38,84.636,6.1256,1.2254,1874394
Lome,Togo,12,67.68610887,15.188,84.884,6.1256,1.2254,1874394
London,United Kingdom,1,41.68126551,16.95,51.62307692,51.5072,-0.1275,10979000
London,United Kingdom,2,42.6593975,28.65384615,51.37692308,51.5072,-0.1275,10979000
London,United Kingdom,3,45.58052109,32.21153846,54.29615385,51.5072,-0.1275,10979000
London,United Kingdom,4,50.16794872,30.74230769,59.67692308,51.5072,-0.1275,10979000
London,United Kingdom,5,55.16578546,36.05,67.00769231,51.5072,-0.1275,10979000
London,United Kingdom,6,60.9816,47.936,72.412,51.5072,-0.1275,10979000
London,United Kingdom,7,65.68696774,58.908,75.06,51.5072,-0.1275,10979000
London,United Kingdom,8,64.58632258,45.556,74.268,51.5072,-0.1275,10979000
London,United Kingdom,9,60.00613333,47.172,67.464,51.5072,-0.1275,10979000
London,United Kingdom,10,54.22503226,45.528,62.208,51.5072,-0.1275,10979000
London,United Kingdom,11,46.30746667,26.312,57.04,51.5072,-0.1275,10979000
London,United Kingdom,12,41.81102419,21.62,53.076,51.5072,-0.1275,10979000
Los Angeles,United States,1,57.10334988,39.03076923,66.52307692,34.1139,-118.4068,12750807
Los Angeles,United States,2,57.38056082,51.40384615,65.95384615,34.1139,-118.4068,12750807
Los Angeles,United States,3,58.44081886,47.01153846,66.4,34.1139,-118.4068,12750807
Los Angeles,United States,4,60.04525641,48.94615385,69.53846154,34.1139,-118.4068,12750807
Los Angeles,United States,5,62.89897881,58.77692308,69.11923077,34.1139,-118.4068,12750807
Los Angeles,United States,6,64.43586667,55.436,69.796,34.1139,-118.4068,12750807
Los Angeles,United States,7,68.63625806,64.804,73.944,34.1139,-118.4068,12750807
Los Angeles,United States,8,69.07303226,59.116,74.424,34.1139,-118.4068,12750807
Los Angeles,United States,9,68.76626667,58.092,77.404,34.1139,-118.4068,12750807
Los Angeles,United States,10,66.15987097,60.836,75.424,34.1139,-118.4068,12750807
Los Angeles,United States,11,61.84506667,55.632,71.896,34.1139,-118.4068,12750807
Los Angeles,United States,12,56.50929032,44.924,65.016,34.1139,-118.4068,12750807
Louisville,United States,1,34.93833747,1.496153846,58.88461538,38.1663,-85.6485,1005654
Louisville,United States,2,38.93534009,20.48076923,60.07307692,38.1663,-85.6485,1005654
Louisville,United States,3,47.81699752,23.46923077,66.33846154,38.1663,-85.6485,1005654
Louisville,United States,4,58.13589744,31.26923077,74.03846154,38.1663,-85.6485,1005654
Louisville,United States,5,67.70813132,53.87307692,79.32307692,38.1663,-85.6485,1005654
Louisville,United States,6,74.98853333,58.684,84.536,38.1663,-85.6485,1005654
Louisville,United States,7,79.1123871,71.388,86.628,38.1663,-85.6485,1005654
Louisville,United States,8,78.19251613,64.068,85.396,38.1663,-85.6485,1005654
Louisville,United States,9,71.33093333,45.944,82.256,38.1663,-85.6485,1005654
Louisville,United States,10,59.83458065,45.132,74.44,38.1663,-85.6485,1005654
Louisville,United States,11,47.87053333,32.128,65.736,38.1663,-85.6485,1005654
Louisville,United States,12,38.29096774,11.368,58.92,38.1663,-85.6485,1005654
Lubbock,United States,1,40.26215881,13.48076923,55.89615385,33.5659,-101.8878,267648
Lubbock,United States,2,44.39692118,25.36153846,61.54615385,33.5659,-101.8878,267648
Lubbock,United States,3,51.86414392,23.04615385,69.03461538,33.5659,-101.8878,267648
Lubbock,United States,4,59.97423077,32.54615385,75.25,33.5659,-101.8878,267648
Lubbock,United States,5,70.15086849,48.11538462,82.97692308,33.5659,-101.8878,267648
Lubbock,United States,6,77.27613333,60.22,86.952,33.5659,-101.8878,267648
Lubbock,United States,7,81.01264516,71.976,88.024,33.5659,-101.8878,267648
Lubbock,United States,8,78.98193548,56.556,86.044,33.5659,-101.8878,267648
Lubbock,United States,9,71.87026667,52.156,82.284,33.5659,-101.8878,267648
Lubbock,United States,10,61.40245161,44.34,74.964,33.5659,-101.8878,267648
Lubbock,United States,11,49.78666667,31.672,64.508,33.5659,-101.8878,267648
Lubbock,United States,12,39.93083871,17.376,56.632,33.5659,-101.8878,267648
Lusaka,Zambia,1,56.28678886,-3.305,77.455,-15.4167,28.2833,1742979
Lusaka,Zambia,2,54.84660358,-31.56842105,77.85263158,-15.4167,28.2833,1742979
Lusaka,Zambia,3,58.30118846,-31.72631579,77.15789474,-15.4167,28.2833,1742979
Lusaka,Zambia,4,57.08070175,-15.93684211,76.85789474,-15.4167,28.2833,1742979
Lusaka,Zambia,5,52.51663837,-25.49473684,75.14736842,-15.4167,28.2833,1742979
Lusaka,Zambia,6,51.29859649,-10.98947368,70.91578947,-15.4167,28.2833,1742979
Lusaka,Zambia,7,53.54889643,-11.52631579,71.85263158,-15.4167,28.2833,1742979
Lusaka,Zambia,8,54.55670628,-24.5,76.89473684,-15.4167,28.2833,1742979
Lusaka,Zambia,9,55.01789474,-21.88947368,83.08947368,-15.4167,28.2833,1742979
Lusaka,Zambia,10,58.90135823,-28.99473684,86.63157895,-15.4167,28.2833,1742979
Lusaka,Zambia,11,63.53070175,-5.447368421,86.17894737,-15.4167,28.2833,1742979
Lusaka,Zambia,12,55.02173175,-7.152631579,79.89473684,-15.4167,28.2833,1742979
Macon,United States,1,46.29044665,15.39615385,64.41923077,32.8065,-83.6974,153159
Macon,United States,2,50.37441739,35.36538462,65.11153846,32.8065,-83.6974,153159
Macon,United States,3,57.12655087,41.64615385,69.72692308,32.8065,-83.6974,153159
Macon,United States,4,63.49320513,39.38461538,73.86923077,32.8065,-83.6974,153159
Macon,United States,5,71.79533308,60.38846154,79.76538462,32.8065,-83.6974,153159
Macon,United States,6,77.07173333,63.552,84.548,32.8065,-83.6974,153159
Macon,United States,7,80.5723871,74.9,86.156,32.8065,-83.6974,153159
Macon,United States,8,79.2083871,60.144,85.328,32.8065,-83.6974,153159
Macon,United States,9,74.37893333,57.764,81.004,32.8065,-83.6974,153159
Macon,United States,10,64.60322581,50.32,75.656,32.8065,-83.6974,153159
Macon,United States,11,54.32786667,40.248,69.092,32.8065,-83.6974,153159
Macon,United States,12,47.82787097,24.152,64.984,32.8065,-83.6974,153159
Madison,United States,1,20.33920596,-4.830769231,39.01538462,43.0826,-89.3931,447245
Madison,United States,2,23.76898446,0.565384615,41.54615385,43.0826,-89.3931,447245
Madison,United States,3,34.48957816,10.18076923,54.40384615,43.0826,-89.3931,447245
Madison,United States,4,46.56628205,27.05769231,64.40769231,43.0826,-89.3931,447245
Madison,United States,5,58.02954762,38.92307692,73.41538462,43.0826,-89.3931,447245
Madison,United States,6,67.40133333,43.836,80.884,43.0826,-89.3931,447245
Madison,United States,7,72.70206452,63.032,81.68,43.0826,-89.3931,447245
Madison,United States,8,70.03832258,54.68,80.224,43.0826,-89.3931,447245
Madison,United States,9,62.29013333,36.568,76.268,43.0826,-89.3931,447245
Madison,United States,10,50.40490323,35.864,68.344,43.0826,-89.3931,447245
Madison,United States,11,37.33373333,20.312,55.384,43.0826,-89.3931,447245
Madison,United States,12,25.22012903,1.688,43.928,43.0826,-89.3931,447245
Madrid,Spain,1,41.87704715,22.95384615,51.88076923,40.4189,-3.6919,3266126
Madrid,Spain,2,44.54974422,31.46923077,52.85769231,40.4189,-3.6919,3266126
Madrid,Spain,3,50.42332506,35.71538462,59.01923077,40.4189,-3.6919,3266126
Madrid,Spain,4,55.4024359,40.68846154,64.91923077,40.4189,-3.6919,3266126
Madrid,Spain,5,62.0366005,39.85,73.99615385,40.4189,-3.6919,3266126
Madrid,Spain,6,72.57173333,55.788,83.468,40.4189,-3.6919,3266126
Madrid,Spain,7,79.11729032,69.364,86.352,40.4189,-3.6919,3266126
Madrid,Spain,8,77.72309677,55.552,85.692,40.4189,-3.6919,3266126
